seed,episodic_return,env,id
3,36318.328125,Breakout-MinAtar,373
4,35562.359375,Breakout-MinAtar,373
5,47989.0,Breakout-MinAtar,373
6,47842.609375,Breakout-MinAtar,373
7,22365.765625,Breakout-MinAtar,373
8,56331.71875,Breakout-MinAtar,373
9,46388.015625,Breakout-MinAtar,373
10,59757.703125,Breakout-MinAtar,373
11,43487.171875,Breakout-MinAtar,373
12,11692.0,Breakout-MinAtar,373
13,54571.390625,Breakout-MinAtar,373
14,50805.28125,Breakout-MinAtar,373
15,40610.734375,Breakout-MinAtar,373
16,58705.203125,Breakout-MinAtar,373
17,64421.828125,Breakout-MinAtar,373
18,37592.703125,Breakout-MinAtar,373
19,32054.734375,Breakout-MinAtar,373
20,62908.6875,Breakout-MinAtar,373
21,58306.703125,Breakout-MinAtar,373
22,39134.921875,Breakout-MinAtar,373
23,50941.640625,Breakout-MinAtar,373
24,43518.859375,Breakout-MinAtar,373
25,48136.234375,Breakout-MinAtar,373
26,31025.59375,Breakout-MinAtar,373
27,49594.59375,Breakout-MinAtar,373
28,34158.28125,Breakout-MinAtar,373
29,41370.453125,Breakout-MinAtar,373
0,82269.65625,Breakout-MinAtar,314
1,81178.296875,Breakout-MinAtar,314
2,89561.03125,Breakout-MinAtar,314
3,92674.3125,Breakout-MinAtar,314
4,81977.625,Breakout-MinAtar,314
5,86146.765625,Breakout-MinAtar,314
6,89995.359375,Breakout-MinAtar,314
7,82412.0625,Breakout-MinAtar,314
8,92762.765625,Breakout-MinAtar,314
9,86297.6875,Breakout-MinAtar,314
10,88372.6875,Breakout-MinAtar,314
11,82039.5,Breakout-MinAtar,314
12,91432.4375,Breakout-MinAtar,314
13,87003.921875,Breakout-MinAtar,314
14,81480.84375,Breakout-MinAtar,314
15,87325.265625,Breakout-MinAtar,314
16,86576.125,Breakout-MinAtar,314
17,86638.71875,Breakout-MinAtar,314
18,91180.71875,Breakout-MinAtar,314
19,85829.4375,Breakout-MinAtar,314
20,86608.453125,Breakout-MinAtar,314
21,81132.8125,Breakout-MinAtar,314
22,83245.953125,Breakout-MinAtar,314
23,86447.71875,Breakout-MinAtar,314
24,82008.59375,Breakout-MinAtar,314
25,81184.453125,Breakout-MinAtar,314
26,87614.8125,Breakout-MinAtar,314
27,92520.875,Breakout-MinAtar,314
28,81566.21875,Breakout-MinAtar,314
29,82309.03125,Breakout-MinAtar,314
0,21763.25,Breakout-MinAtar,247
1,58952.46875,Breakout-MinAtar,247
2,10420.046875,Breakout-MinAtar,247
3,1391.78125,Breakout-MinAtar,247
4,12968.6875,Breakout-MinAtar,247
5,21246.265625,Breakout-MinAtar,247
6,5937.234375,Breakout-MinAtar,247
7,16566.65625,Breakout-MinAtar,247
8,75439.84375,Breakout-MinAtar,247
9,1049.28125,Breakout-MinAtar,247
10,31801.15625,Breakout-MinAtar,247
11,16447.875,Breakout-MinAtar,247
12,29470.296875,Breakout-MinAtar,247
13,13887.890625,Breakout-MinAtar,247
14,21247.4375,Breakout-MinAtar,247
15,32779.53125,Breakout-MinAtar,247
16,38141.15625,Breakout-MinAtar,247
17,13965.140625,Breakout-MinAtar,247
18,65716.71875,Breakout-MinAtar,247
19,25018.859375,Breakout-MinAtar,247
20,59783.328125,Breakout-MinAtar,247
21,58122.25,Breakout-MinAtar,247
22,12487.3125,Breakout-MinAtar,247
23,57795.375,Breakout-MinAtar,247
24,14323.046875,Breakout-MinAtar,247
25,68172.375,Breakout-MinAtar,247
26,26917.578125,Breakout-MinAtar,247
27,35193.75,Breakout-MinAtar,247
28,32149.984375,Breakout-MinAtar,247
29,35574.140625,Breakout-MinAtar,247
0,50.3125,Breakout-MinAtar,1040
1,17030.15625,Breakout-MinAtar,1040
2,25327.375,Breakout-MinAtar,1040
3,24753.703125,Breakout-MinAtar,1040
4,101774.3125,Breakout-MinAtar,1040
5,61819.9375,Breakout-MinAtar,1040
6,36850.671875,Breakout-MinAtar,1040
7,7800.1875,Breakout-MinAtar,1040
8,90458.796875,Breakout-MinAtar,1040
9,81587.90625,Breakout-MinAtar,1040
10,113143.203125,Breakout-MinAtar,1040
11,22034.625,Breakout-MinAtar,1040
12,25841.75,Breakout-MinAtar,1040
13,61718.71875,Breakout-MinAtar,1040
14,138743.140625,Breakout-MinAtar,1040
15,169082.453125,Breakout-MinAtar,1040
16,136707.734375,Breakout-MinAtar,1040
17,55496.421875,Breakout-MinAtar,1040
18,55.28125,Breakout-MinAtar,1040
19,23414.359375,Breakout-MinAtar,1040
20,35659.171875,Breakout-MinAtar,1040
21,3682.0,Breakout-MinAtar,1040
22,89459.46875,Breakout-MinAtar,1040
23,11357.984375,Breakout-MinAtar,1040
24,10305.265625,Breakout-MinAtar,1040
25,30222.953125,Breakout-MinAtar,1040
26,11671.984375,Breakout-MinAtar,1040
27,13336.796875,Breakout-MinAtar,1040
28,7786.953125,Breakout-MinAtar,1040
29,35157.1875,Breakout-MinAtar,1040
0,57217.1875,Breakout-MinAtar,374
1,61476.296875,Breakout-MinAtar,374
2,60970.109375,Breakout-MinAtar,374
3,64938.65625,Breakout-MinAtar,374
4,59810.0,Breakout-MinAtar,374
5,53065.921875,Breakout-MinAtar,374
6,35407.84375,Breakout-MinAtar,374
7,51076.484375,Breakout-MinAtar,374
8,62528.59375,Breakout-MinAtar,374
9,45067.546875,Breakout-MinAtar,374
10,58341.0,Breakout-MinAtar,374
11,55131.953125,Breakout-MinAtar,374
12,58099.25,Breakout-MinAtar,374
13,58465.21875,Breakout-MinAtar,374
14,56687.125,Breakout-MinAtar,374
15,66089.59375,Breakout-MinAtar,374
16,68529.1875,Breakout-MinAtar,374
17,55931.5,Breakout-MinAtar,374
18,60311.015625,Breakout-MinAtar,374
19,57544.984375,Breakout-MinAtar,374
20,58755.140625,Breakout-MinAtar,374
21,48152.0,Breakout-MinAtar,374
22,54216.109375,Breakout-MinAtar,374
23,47184.671875,Breakout-MinAtar,374
24,52864.109375,Breakout-MinAtar,374
25,41902.84375,Breakout-MinAtar,374
26,61610.90625,Breakout-MinAtar,374
27,66220.890625,Breakout-MinAtar,374
28,52465.890625,Breakout-MinAtar,374
29,58049.4375,Breakout-MinAtar,374
0,7828.78125,Breakout-MinAtar,1104
1,50.0625,Breakout-MinAtar,1104
2,7796.03125,Breakout-MinAtar,1104
3,49.34375,Breakout-MinAtar,1104
4,7752.921875,Breakout-MinAtar,1104
5,7802.75,Breakout-MinAtar,1104
6,53.1875,Breakout-MinAtar,1104
7,7780.421875,Breakout-MinAtar,1104
8,55.4375,Breakout-MinAtar,1104
9,7786.171875,Breakout-MinAtar,1104
10,7803.859375,Breakout-MinAtar,1104
11,53.75,Breakout-MinAtar,1104
12,7812.921875,Breakout-MinAtar,1104
13,5766.0,Breakout-MinAtar,1104
14,7788.921875,Breakout-MinAtar,1104
15,7792.90625,Breakout-MinAtar,1104
16,55.34375,Breakout-MinAtar,1104
17,7824.296875,Breakout-MinAtar,1104
18,7764.1875,Breakout-MinAtar,1104
19,7739.96875,Breakout-MinAtar,1104
20,7804.90625,Breakout-MinAtar,1104
21,7751.3125,Breakout-MinAtar,1104
22,7759.109375,Breakout-MinAtar,1104
23,52.59375,Breakout-MinAtar,1104
24,7811.75,Breakout-MinAtar,1104
25,7764.390625,Breakout-MinAtar,1104
26,52.3125,Breakout-MinAtar,1104
27,7792.375,Breakout-MinAtar,1104
28,52.65625,Breakout-MinAtar,1104
29,46.6875,Breakout-MinAtar,1104
0,7761.34375,Breakout-MinAtar,873
1,36.21875,Breakout-MinAtar,873
2,55.65625,Breakout-MinAtar,873
3,200.96875,Breakout-MinAtar,873
4,22.0,Breakout-MinAtar,873
5,21.5,Breakout-MinAtar,873
6,51.71875,Breakout-MinAtar,873
7,7803.5625,Breakout-MinAtar,873
8,29.875,Breakout-MinAtar,873
9,7354.21875,Breakout-MinAtar,873
10,23.46875,Breakout-MinAtar,873
11,6853.5,Breakout-MinAtar,873
12,7810.640625,Breakout-MinAtar,873
13,42.6875,Breakout-MinAtar,873
14,7774.15625,Breakout-MinAtar,873
15,60.8125,Breakout-MinAtar,873
16,33.03125,Breakout-MinAtar,873
17,7798.015625,Breakout-MinAtar,873
18,7829.265625,Breakout-MinAtar,873
19,41.0625,Breakout-MinAtar,873
20,5.09375,Breakout-MinAtar,873
21,45.625,Breakout-MinAtar,873
22,56.75,Breakout-MinAtar,873
23,16.53125,Breakout-MinAtar,873
24,35.0625,Breakout-MinAtar,873
25,7796.15625,Breakout-MinAtar,873
26,5906.828125,Breakout-MinAtar,873
27,43.59375,Breakout-MinAtar,873
28,19.4375,Breakout-MinAtar,873
29,32.9375,Breakout-MinAtar,873
0,10043.640625,Breakout-MinAtar,782
1,31635.25,Breakout-MinAtar,782
2,88183.984375,Breakout-MinAtar,782
3,7735.28125,Breakout-MinAtar,782
4,35082.71875,Breakout-MinAtar,782
5,9904.90625,Breakout-MinAtar,782
6,9969.4375,Breakout-MinAtar,782
7,9899.671875,Breakout-MinAtar,782
8,10061.4375,Breakout-MinAtar,782
9,10060.21875,Breakout-MinAtar,782
10,9968.046875,Breakout-MinAtar,782
11,60816.875,Breakout-MinAtar,782
12,10064.234375,Breakout-MinAtar,782
13,10027.34375,Breakout-MinAtar,782
14,9827.515625,Breakout-MinAtar,782
15,33057.25,Breakout-MinAtar,782
16,9974.21875,Breakout-MinAtar,782
17,9949.578125,Breakout-MinAtar,782
18,39588.4375,Breakout-MinAtar,782
19,9920.59375,Breakout-MinAtar,782
20,66735.234375,Breakout-MinAtar,782
21,10046.078125,Breakout-MinAtar,782
22,9990.921875,Breakout-MinAtar,782
23,10028.015625,Breakout-MinAtar,782
24,9959.734375,Breakout-MinAtar,782
25,102326.828125,Breakout-MinAtar,782
26,10076.453125,Breakout-MinAtar,782
27,70535.875,Breakout-MinAtar,782
28,9985.15625,Breakout-MinAtar,782
29,10051.140625,Breakout-MinAtar,782
0,39882.359375,Breakout-MinAtar,1048
1,28908.8125,Breakout-MinAtar,1048
2,13177.84375,Breakout-MinAtar,1048
3,109210.296875,Breakout-MinAtar,1048
4,29024.125,Breakout-MinAtar,1048
5,17332.96875,Breakout-MinAtar,1048
6,11739.265625,Breakout-MinAtar,1048
7,46988.25,Breakout-MinAtar,1048
8,7587.640625,Breakout-MinAtar,1048
9,79799.21875,Breakout-MinAtar,1048
10,77490.515625,Breakout-MinAtar,1048
11,40970.9375,Breakout-MinAtar,1048
12,14280.875,Breakout-MinAtar,1048
13,5659.0,Breakout-MinAtar,1048
14,48.59375,Breakout-MinAtar,1048
15,21297.875,Breakout-MinAtar,1048
16,12956.734375,Breakout-MinAtar,1048
17,54835.328125,Breakout-MinAtar,1048
18,3128.34375,Breakout-MinAtar,1048
19,77387.984375,Breakout-MinAtar,1048
20,9106.046875,Breakout-MinAtar,1048
21,7709.875,Breakout-MinAtar,1048
22,31167.171875,Breakout-MinAtar,1048
23,17117.03125,Breakout-MinAtar,1048
24,10391.96875,Breakout-MinAtar,1048
25,24826.53125,Breakout-MinAtar,1048
26,3715.8125,Breakout-MinAtar,1048
27,14672.734375,Breakout-MinAtar,1048
28,50.9375,Breakout-MinAtar,1048
29,10193.828125,Breakout-MinAtar,1048
0,46.09375,Breakout-MinAtar,1142
1,186.59375,Breakout-MinAtar,1142
2,53.3125,Breakout-MinAtar,1142
3,9371.90625,Breakout-MinAtar,1142
4,7803.078125,Breakout-MinAtar,1142
5,48.71875,Breakout-MinAtar,1142
6,7767.375,Breakout-MinAtar,1142
7,7829.25,Breakout-MinAtar,1142
8,52.34375,Breakout-MinAtar,1142
9,7788.75,Breakout-MinAtar,1142
10,7774.96875,Breakout-MinAtar,1142
11,70.4375,Breakout-MinAtar,1142
12,43.375,Breakout-MinAtar,1142
13,192.59375,Breakout-MinAtar,1142
14,42.15625,Breakout-MinAtar,1142
15,90.875,Breakout-MinAtar,1142
16,43.28125,Breakout-MinAtar,1142
17,7778.203125,Breakout-MinAtar,1142
18,7753.140625,Breakout-MinAtar,1142
19,51.21875,Breakout-MinAtar,1142
20,7845.953125,Breakout-MinAtar,1142
21,52.9375,Breakout-MinAtar,1142
22,7744.78125,Breakout-MinAtar,1142
23,7831.078125,Breakout-MinAtar,1142
24,7803.328125,Breakout-MinAtar,1142
25,46.40625,Breakout-MinAtar,1142
26,7793.859375,Breakout-MinAtar,1142
27,51.59375,Breakout-MinAtar,1142
28,56.8125,Breakout-MinAtar,1142
29,42.78125,Breakout-MinAtar,1142
0,7700.5625,Breakout-MinAtar,925
1,7813.125,Breakout-MinAtar,925
2,7819.015625,Breakout-MinAtar,925
3,7788.609375,Breakout-MinAtar,925
4,7760.234375,Breakout-MinAtar,925
5,7694.703125,Breakout-MinAtar,925
6,10574.921875,Breakout-MinAtar,925
7,61.53125,Breakout-MinAtar,925
8,9.875,Breakout-MinAtar,925
9,2.8125,Breakout-MinAtar,925
10,7777.65625,Breakout-MinAtar,925
11,52.65625,Breakout-MinAtar,925
12,50.40625,Breakout-MinAtar,925
13,7718.609375,Breakout-MinAtar,925
14,2620.0625,Breakout-MinAtar,925
15,32.25,Breakout-MinAtar,925
16,7799.765625,Breakout-MinAtar,925
17,12269.0,Breakout-MinAtar,925
18,54.75,Breakout-MinAtar,925
19,7774.09375,Breakout-MinAtar,925
20,3237.71875,Breakout-MinAtar,925
21,59178.71875,Breakout-MinAtar,925
22,8086.421875,Breakout-MinAtar,925
23,7789.5,Breakout-MinAtar,925
24,7813.046875,Breakout-MinAtar,925
25,39.8125,Breakout-MinAtar,925
26,26179.46875,Breakout-MinAtar,925
27,43.59375,Breakout-MinAtar,925
28,28411.96875,Breakout-MinAtar,925
29,46.53125,Breakout-MinAtar,925
0,71913.84375,Breakout-MinAtar,440
1,17074.453125,Breakout-MinAtar,440
2,39089.75,Breakout-MinAtar,440
3,65168.65625,Breakout-MinAtar,440
4,138648.34375,Breakout-MinAtar,440
5,33086.6875,Breakout-MinAtar,440
6,124166.765625,Breakout-MinAtar,440
7,43108.25,Breakout-MinAtar,440
8,32210.234375,Breakout-MinAtar,440
9,89083.15625,Breakout-MinAtar,440
10,80095.109375,Breakout-MinAtar,440
11,28501.34375,Breakout-MinAtar,440
12,50035.125,Breakout-MinAtar,440
13,20741.890625,Breakout-MinAtar,440
14,86720.859375,Breakout-MinAtar,440
15,42496.4375,Breakout-MinAtar,440
16,75417.15625,Breakout-MinAtar,440
17,72856.875,Breakout-MinAtar,440
18,20149.3125,Breakout-MinAtar,440
19,69856.015625,Breakout-MinAtar,440
20,115866.234375,Breakout-MinAtar,440
21,32645.359375,Breakout-MinAtar,440
22,91329.5,Breakout-MinAtar,440
23,99634.59375,Breakout-MinAtar,440
24,54064.078125,Breakout-MinAtar,440
25,70412.15625,Breakout-MinAtar,440
26,57372.4375,Breakout-MinAtar,440
27,105150.484375,Breakout-MinAtar,440
28,45574.265625,Breakout-MinAtar,440
29,53905.8125,Breakout-MinAtar,440
0,111.03125,Breakout-MinAtar,734
1,237.5,Breakout-MinAtar,734
2,5743.71875,Breakout-MinAtar,734
3,204.5,Breakout-MinAtar,734
4,1768.28125,Breakout-MinAtar,734
5,1977.75,Breakout-MinAtar,734
6,8413.625,Breakout-MinAtar,734
7,67.53125,Breakout-MinAtar,734
8,7771.421875,Breakout-MinAtar,734
9,86.125,Breakout-MinAtar,734
10,54.25,Breakout-MinAtar,734
11,578.09375,Breakout-MinAtar,734
12,1009.90625,Breakout-MinAtar,734
13,82.5625,Breakout-MinAtar,734
14,109.34375,Breakout-MinAtar,734
15,7661.609375,Breakout-MinAtar,734
16,1455.71875,Breakout-MinAtar,734
17,264.375,Breakout-MinAtar,734
18,212.71875,Breakout-MinAtar,734
19,85.78125,Breakout-MinAtar,734
20,7838.46875,Breakout-MinAtar,734
21,1826.1875,Breakout-MinAtar,734
22,6888.828125,Breakout-MinAtar,734
23,72.15625,Breakout-MinAtar,734
24,2216.15625,Breakout-MinAtar,734
25,5034.625,Breakout-MinAtar,734
26,146.625,Breakout-MinAtar,734
27,89.375,Breakout-MinAtar,734
28,155.96875,Breakout-MinAtar,734
29,5315.109375,Breakout-MinAtar,734
0,16.5,Breakout-MinAtar,811
1,7781.671875,Breakout-MinAtar,811
2,7762.453125,Breakout-MinAtar,811
3,40.3125,Breakout-MinAtar,811
4,43.8125,Breakout-MinAtar,811
5,7829.90625,Breakout-MinAtar,811
6,7778.140625,Breakout-MinAtar,811
7,44.375,Breakout-MinAtar,811
8,7769.78125,Breakout-MinAtar,811
9,56.59375,Breakout-MinAtar,811
10,45.65625,Breakout-MinAtar,811
11,51.375,Breakout-MinAtar,811
12,28.8125,Breakout-MinAtar,811
13,7782.6875,Breakout-MinAtar,811
14,7841.859375,Breakout-MinAtar,811
15,7757.34375,Breakout-MinAtar,811
16,50.40625,Breakout-MinAtar,811
17,41.84375,Breakout-MinAtar,811
18,56.96875,Breakout-MinAtar,811
19,55.6875,Breakout-MinAtar,811
20,7795.875,Breakout-MinAtar,811
21,40.71875,Breakout-MinAtar,811
22,7785.03125,Breakout-MinAtar,811
23,7738.703125,Breakout-MinAtar,811
24,7774.40625,Breakout-MinAtar,811
25,48.625,Breakout-MinAtar,811
26,51.46875,Breakout-MinAtar,811
27,7801.453125,Breakout-MinAtar,811
28,7764.09375,Breakout-MinAtar,811
29,47.84375,Breakout-MinAtar,811
0,36.59375,Breakout-MinAtar,879
1,57.84375,Breakout-MinAtar,879
2,29.71875,Breakout-MinAtar,879
3,7814.890625,Breakout-MinAtar,879
4,53.6875,Breakout-MinAtar,879
5,33.625,Breakout-MinAtar,879
6,7781.90625,Breakout-MinAtar,879
7,52.5,Breakout-MinAtar,879
8,7775.078125,Breakout-MinAtar,879
9,39.9375,Breakout-MinAtar,879
10,7797.375,Breakout-MinAtar,879
11,41.46875,Breakout-MinAtar,879
12,50.625,Breakout-MinAtar,879
13,7778.4375,Breakout-MinAtar,879
14,7793.015625,Breakout-MinAtar,879
15,44.03125,Breakout-MinAtar,879
16,23.3125,Breakout-MinAtar,879
17,7763.75,Breakout-MinAtar,879
18,46.5,Breakout-MinAtar,879
19,55.375,Breakout-MinAtar,879
20,44.53125,Breakout-MinAtar,879
21,44.3125,Breakout-MinAtar,879
22,7777.359375,Breakout-MinAtar,879
23,7772.265625,Breakout-MinAtar,879
24,7811.671875,Breakout-MinAtar,879
25,42.03125,Breakout-MinAtar,879
26,7769.734375,Breakout-MinAtar,879
27,40.8125,Breakout-MinAtar,879
28,45.4375,Breakout-MinAtar,879
29,53.71875,Breakout-MinAtar,879
0,21750.4375,Breakout-MinAtar,914
1,82285.96875,Breakout-MinAtar,914
2,90953.421875,Breakout-MinAtar,914
3,22579.625,Breakout-MinAtar,914
4,10009.0625,Breakout-MinAtar,914
5,10046.0625,Breakout-MinAtar,914
6,10037.1875,Breakout-MinAtar,914
7,10005.640625,Breakout-MinAtar,914
8,15143.625,Breakout-MinAtar,914
9,32765.71875,Breakout-MinAtar,914
10,9925.5,Breakout-MinAtar,914
11,51344.96875,Breakout-MinAtar,914
12,81189.78125,Breakout-MinAtar,914
13,13517.40625,Breakout-MinAtar,914
14,10036.765625,Breakout-MinAtar,914
15,10040.078125,Breakout-MinAtar,914
16,10044.546875,Breakout-MinAtar,914
17,81676.125,Breakout-MinAtar,914
18,83561.109375,Breakout-MinAtar,914
19,23421.296875,Breakout-MinAtar,914
20,19944.140625,Breakout-MinAtar,914
21,129705.703125,Breakout-MinAtar,914
22,16077.125,Breakout-MinAtar,914
23,9984.75,Breakout-MinAtar,914
24,9940.28125,Breakout-MinAtar,914
25,9966.859375,Breakout-MinAtar,914
26,9933.34375,Breakout-MinAtar,914
27,103807.515625,Breakout-MinAtar,914
28,18665.75,Breakout-MinAtar,914
29,35413.71875,Breakout-MinAtar,914
0,60264.3125,Breakout-MinAtar,409
1,69135.65625,Breakout-MinAtar,409
2,84436.375,Breakout-MinAtar,409
3,25832.421875,Breakout-MinAtar,409
4,89326.484375,Breakout-MinAtar,409
5,174882.078125,Breakout-MinAtar,409
6,56020.59375,Breakout-MinAtar,409
7,168433.15625,Breakout-MinAtar,409
8,104926.53125,Breakout-MinAtar,409
9,29328.78125,Breakout-MinAtar,409
10,24330.09375,Breakout-MinAtar,409
11,29056.796875,Breakout-MinAtar,409
12,115113.9375,Breakout-MinAtar,409
13,28267.34375,Breakout-MinAtar,409
14,53419.328125,Breakout-MinAtar,409
15,52687.6875,Breakout-MinAtar,409
16,36518.890625,Breakout-MinAtar,409
17,30214.703125,Breakout-MinAtar,409
18,9425.71875,Breakout-MinAtar,409
19,49765.25,Breakout-MinAtar,409
20,83339.34375,Breakout-MinAtar,409
21,65836.3125,Breakout-MinAtar,409
22,78656.96875,Breakout-MinAtar,409
23,25244.984375,Breakout-MinAtar,409
24,22417.265625,Breakout-MinAtar,409
25,49637.03125,Breakout-MinAtar,409
26,114180.40625,Breakout-MinAtar,409
27,63111.6875,Breakout-MinAtar,409
28,124883.984375,Breakout-MinAtar,409
29,162453.15625,Breakout-MinAtar,409
0,42578.984375,Breakout-MinAtar,216
1,50372.796875,Breakout-MinAtar,216
2,58788.359375,Breakout-MinAtar,216
3,6152.125,Breakout-MinAtar,216
4,47640.875,Breakout-MinAtar,216
5,46291.25,Breakout-MinAtar,216
6,57386.796875,Breakout-MinAtar,216
7,32547.78125,Breakout-MinAtar,216
8,46211.171875,Breakout-MinAtar,216
9,42932.859375,Breakout-MinAtar,216
10,56963.53125,Breakout-MinAtar,216
11,48489.328125,Breakout-MinAtar,216
12,67167.0625,Breakout-MinAtar,216
13,55597.765625,Breakout-MinAtar,216
14,57351.796875,Breakout-MinAtar,216
15,66892.203125,Breakout-MinAtar,216
16,76517.109375,Breakout-MinAtar,216
17,56575.59375,Breakout-MinAtar,216
18,64147.328125,Breakout-MinAtar,216
19,37917.59375,Breakout-MinAtar,216
20,44020.03125,Breakout-MinAtar,216
21,69585.03125,Breakout-MinAtar,216
22,49204.1875,Breakout-MinAtar,216
23,59539.0625,Breakout-MinAtar,216
24,56763.453125,Breakout-MinAtar,216
25,42435.3125,Breakout-MinAtar,216
26,30634.15625,Breakout-MinAtar,216
27,48700.921875,Breakout-MinAtar,216
28,43914.1875,Breakout-MinAtar,216
29,23243.15625,Breakout-MinAtar,216
0,610.34375,Breakout-MinAtar,79
1,917.59375,Breakout-MinAtar,79
2,1464.90625,Breakout-MinAtar,79
3,311.15625,Breakout-MinAtar,79
4,425.75,Breakout-MinAtar,79
5,341.28125,Breakout-MinAtar,79
6,53552.03125,Breakout-MinAtar,79
7,34496.40625,Breakout-MinAtar,79
8,480.53125,Breakout-MinAtar,79
9,1046.90625,Breakout-MinAtar,79
10,894.96875,Breakout-MinAtar,79
11,482.90625,Breakout-MinAtar,79
12,639.875,Breakout-MinAtar,79
13,938.1875,Breakout-MinAtar,79
14,1361.15625,Breakout-MinAtar,79
15,429.84375,Breakout-MinAtar,79
16,2322.375,Breakout-MinAtar,79
17,866.5625,Breakout-MinAtar,79
18,1202.96875,Breakout-MinAtar,79
19,558.875,Breakout-MinAtar,79
20,10194.125,Breakout-MinAtar,79
21,1201.46875,Breakout-MinAtar,79
22,569.875,Breakout-MinAtar,79
23,1433.75,Breakout-MinAtar,79
24,1543.28125,Breakout-MinAtar,79
25,6507.25,Breakout-MinAtar,79
26,1656.6875,Breakout-MinAtar,79
27,1724.84375,Breakout-MinAtar,79
28,472.03125,Breakout-MinAtar,79
29,1174.84375,Breakout-MinAtar,79
0,54465.390625,Breakout-MinAtar,74
1,45346.015625,Breakout-MinAtar,74
2,54170.40625,Breakout-MinAtar,74
3,58563.171875,Breakout-MinAtar,74
4,51590.984375,Breakout-MinAtar,74
5,54811.40625,Breakout-MinAtar,74
6,60907.171875,Breakout-MinAtar,74
7,58863.8125,Breakout-MinAtar,74
8,55304.5625,Breakout-MinAtar,74
9,20168.53125,Breakout-MinAtar,74
10,58029.109375,Breakout-MinAtar,74
11,64682.484375,Breakout-MinAtar,74
12,52466.640625,Breakout-MinAtar,74
13,55237.734375,Breakout-MinAtar,74
14,62248.53125,Breakout-MinAtar,74
15,61345.265625,Breakout-MinAtar,74
16,54332.328125,Breakout-MinAtar,74
17,58914.484375,Breakout-MinAtar,74
18,59471.390625,Breakout-MinAtar,74
19,56692.625,Breakout-MinAtar,74
20,57185.4375,Breakout-MinAtar,74
21,53361.59375,Breakout-MinAtar,74
22,54103.59375,Breakout-MinAtar,74
23,35814.25,Breakout-MinAtar,74
24,58835.6875,Breakout-MinAtar,74
25,53028.203125,Breakout-MinAtar,74
26,57644.015625,Breakout-MinAtar,74
27,20047.140625,Breakout-MinAtar,74
28,56982.265625,Breakout-MinAtar,74
29,55656.5625,Breakout-MinAtar,74
0,133874.03125,Breakout-MinAtar,667
1,258803.015625,Breakout-MinAtar,667
2,236006.90625,Breakout-MinAtar,667
3,109321.59375,Breakout-MinAtar,667
4,148085.28125,Breakout-MinAtar,667
5,204189.3125,Breakout-MinAtar,667
6,166152.453125,Breakout-MinAtar,667
7,242687.21875,Breakout-MinAtar,667
8,101597.3125,Breakout-MinAtar,667
9,235123.390625,Breakout-MinAtar,667
10,228578.40625,Breakout-MinAtar,667
11,235610.28125,Breakout-MinAtar,667
12,229524.34375,Breakout-MinAtar,667
13,221540.703125,Breakout-MinAtar,667
14,171964.53125,Breakout-MinAtar,667
15,225922.421875,Breakout-MinAtar,667
16,126696.8125,Breakout-MinAtar,667
17,255031.796875,Breakout-MinAtar,667
18,134230.34375,Breakout-MinAtar,667
19,236927.921875,Breakout-MinAtar,667
20,211598.3125,Breakout-MinAtar,667
21,218474.71875,Breakout-MinAtar,667
22,38875.265625,Breakout-MinAtar,667
23,290316.5,Breakout-MinAtar,667
24,269092.3125,Breakout-MinAtar,667
